y,month_num,season,race_grp,male_bin,age_num,age_z,crime_grp,borough,precinct,precinct_idx,frisked_bin,searched_bin,weapon_found_bin,firearm_bin,violent_bg_bin,known_weapon_bin,self_init
1,1,Winter,White Hispanic,1,40.0,1.0433584,Property/Theft,Brooklyn,68,41,0,1,1,0,0,0,1
0,1,Winter,Other,1,52.0,2.0782614,Other,Brooklyn,72,45,0,1,0,0,0,0,1
0,1,Winter,Black,1,25.0,-0.25027007,Weapon,Brooklyn,73,46,1,0,0,0,0,0,1
0,1,Winter,Black,1,35.0,0.61214894,Violence,Queens,114,72,1,0,0,0,1,0,0
1,1,Winter,Black Hispanic,1,19.0,-0.7677215,Property/Theft,Queens,115,73,0,1,0,0,0,0,1
1,1,Winter,Black Hispanic,1,22.0,-0.5089958,Property/Theft,Queens,115,73,0,1,0,0,0,0,1
0,1,Winter,Black,1,30.0,0.18093944,Weapon,Bronx,40,23,1,0,0,0,0,0,0
0,1,Winter,Black,1,37.0,0.78463274,Weapon,Bronx,40,23,1,0,0,0,1,0,0
0,1,Winter,Black,1,37.0,0.78463274,Weapon,Bronx,46,29,1,0,0,0,1,0,0
1,1,Winter,Black,1,24.0,-0.33651197,Violence,Brooklyn,63,38,0,1,0,0,0,0,0
1,1,Winter,White,1,50.0,1.9057775,Other,Brooklyn,70,43,1,1,0,0,1,0,0
1,1,Winter,Black,1,16.0,-1.0264472,Weapon,Brooklyn,75,47,1,1,1,1,1,0,0
0,1,Winter,Black,1,16.0,-1.0264472,Weapon,Brooklyn,75,47,1,1,0,0,1,0,0
0,1,Winter,Black,1,14.0,-1.198931,Weapon,Brooklyn,75,47,1,1,0,0,1,0,0
0,1,Winter,White Hispanic,1,16.0,-1.0264472,Weapon,Brooklyn,75,47,1,1,0,0,1,0,0
0,1,Winter,Black,1,15.0,-1.1126891,Weapon,Brooklyn,75,47,1,1,0,0,1,0,0
0,1,Winter,White,1,41.0,1.1296004,Property/Theft,Brooklyn,77,49,0,0,0,0,0,0,0
1,1,Winter,Black,1,59.0,2.6819546,Violence,Brooklyn,79,51,0,0,0,0,0,0,0
0,1,Winter,Black,1,51.0,1.9920194,Weapon,Manhattan,14,8,1,0,0,0,0,0,0
0,1,Winter,Black,1,25.0,-0.25027007,Weapon,Manhattan,26,17,1,0,0,0,1,0,1
0,1,Winter,Black,1,33.0,0.43966514,Weapon,Manhattan,33,21,1,1,0,0,1,0,0
1,1,Winter,Black,1,16.0,-1.0264472,Weapon,Bronx,44,27,0,1,1,1,0,0,0
0,1,Winter,Black,1,23.0,-0.42275387,Weapon,Bronx,47,30,1,1,0,0,1,0,0
1,1,Winter,White Hispanic,1,22.0,-0.5089958,Property/Theft,Brooklyn,60,35,0,1,0,0,0,0,0
0,1,Winter,Black Hispanic,1,20.0,-0.6814796,Weapon,Brooklyn,69,42,1,1,0,0,0,1,0
0,1,Winter,Black,1,13.0,-1.2851729,Weapon,Brooklyn,73,46,1,1,0,0,0,0,1
1,1,Winter,Black,1,28.0,0.008455635,Property/Theft,Brooklyn,84,54,1,1,0,0,1,0,0
0,1,Winter,Other,1,34.0,0.52590704,Property/Theft,Queens,103,61,0,0,0,0,0,0,0
0,1,Winter,Black,1,62.0,2.9406803,Violence,Staten Island,120,75,0,0,0,0,0,0,0
0,1,Winter,Black,1,38.0,0.87087464,Weapon,Manhattan,13,7,1,0,0,0,0,0,0
1,1,Winter,Black,1,58.0,2.5957127,Property/Theft,Manhattan,17,9,0,1,0,0,0,0,0
0,1,Winter,Black Hispanic,1,18.0,-0.8539634,Weapon,Manhattan,19,11,1,1,1,0,0,0,1
0,1,Winter,White Hispanic,1,38.0,0.87087464,Property/Theft,Manhattan,23,14,0,1,0,0,0,0,1
0,1,Winter,Black,1,30.0,0.18093944,Property/Theft,Manhattan,23,14,0,0,0,0,0,0,1
0,1,Winter,Black,1,30.0,0.18093944,Property/Theft,Manhattan,23,14,0,0,0,0,0,0,1
1,1,Winter,Black,1,16.0,-1.0264472,Property/Theft,Manhattan,26,17,1,0,0,0,1,0,0
0,1,Winter,Black,1,35.0,0.61214894,Property/Theft,Manhattan,30,19,1,1,0,0,0,0,0
0,1,Winter,White Hispanic,1,44.0,1.388326,Other,Manhattan,34,22,0,0,0,0,0,0,0
0,1,Winter,Black,1,20.0,-0.6814796,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,1,Winter,Black Hispanic,1,35.0,0.61214894,Weapon,Bronx,44,27,0,0,0,0,0,0,0
0,1,Winter,Black,1,35.0,0.61214894,Weapon,Bronx,48,31,1,0,0,0,1,0,0
1,1,Winter,Black,1,14.0,-1.198931,Property/Theft,Brooklyn,63,38,0,1,1,0,0,0,0
0,1,Winter,White Hispanic,1,39.0,0.95711654,Weapon,Brooklyn,72,45,0,0,0,0,0,0,0
0,1,Winter,Black,1,45.0,1.474568,Weapon,Brooklyn,73,46,1,0,0,0,1,0,0
1,1,Winter,White Hispanic,1,44.0,1.388326,Violence,Staten Island,122,77,0,1,0,0,0,0,0
1,1,Winter,White,1,35.0,0.61214894,Property/Theft,Manhattan,1,1,0,1,0,0,0,0,1
1,1,Winter,Black,1,24.0,-0.33651197,Weapon,Bronx,47,30,1,1,1,1,0,0,1
1,1,Winter,Black,1,20.0,-0.6814796,Weapon,Brooklyn,75,47,1,1,1,1,0,0,0
1,1,Winter,White Hispanic,1,54.0,2.250745,Property/Theft,Manhattan,18,10,1,1,0,0,0,0,0
0,1,Winter,Black Hispanic,0,14.0,-1.198931,Weapon,Manhattan,20,12,1,1,0,0,0,0,0
0,1,Winter,White,1,22.0,-0.5089958,Violence,Manhattan,20,12,1,0,0,0,0,0,0
1,1,Winter,White Hispanic,1,16.0,-1.0264472,Property/Theft,Manhattan,22,13,0,1,0,0,0,0,0
0,1,Winter,Black,1,24.0,-0.33651197,Weapon,Manhattan,23,14,1,0,0,0,1,1,0
0,1,Winter,Black,1,42.0,1.2158422,Property/Theft,Manhattan,23,14,0,0,0,0,0,0,0
0,1,Winter,Black Hispanic,1,46.0,1.5608099,Trespass,Manhattan,26,17,0,0,0,0,0,0,1
0,1,Winter,Black,1,51.0,1.9920194,Property/Theft,Manhattan,30,19,0,0,0,0,0,0,0
0,1,Winter,Black,1,30.0,0.18093944,Property/Theft,Bronx,40,23,0,0,0,0,0,0,0
0,1,Winter,Black,1,20.0,-0.6814796,Weapon,Bronx,40,23,1,0,0,0,0,0,1
0,1,Winter,Black,1,61.0,2.8544383,Violence,Bronx,42,25,0,0,0,0,0,0,0
0,1,Winter,Black,1,20.0,-0.6814796,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,1,Winter,Other,1,30.0,0.18093944,Weapon,Bronx,43,26,0,0,0,0,0,0,1
0,1,Winter,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,47,30,1,0,0,0,0,0,1
0,1,Winter,Other,1,30.0,0.18093944,Violence,Bronx,48,31,0,0,0,0,0,0,0
0,1,Winter,Black,1,25.0,-0.25027007,Weapon,Bronx,49,32,1,0,0,0,0,0,1
0,1,Winter,Black,1,30.0,0.18093944,Other,Bronx,49,32,1,0,0,0,0,0,1
0,1,Winter,Other,1,21.0,-0.5952377,Property/Theft,Brooklyn,62,37,0,0,0,0,0,0,0
0,1,Winter,Other,1,22.0,-0.5089958,Property/Theft,Brooklyn,62,37,0,0,0,0,0,0,0
0,1,Winter,Other,1,18.0,-0.8539634,Property/Theft,Brooklyn,62,37,0,0,0,0,0,0,0
0,1,Winter,Black,1,25.0,-0.25027007,Property/Theft,Brooklyn,67,40,0,0,0,0,0,0,0
1,1,Winter,White Hispanic,1,29.0,0.094697535,Property/Theft,Manhattan,13,7,1,1,0,0,0,0,0
0,1,Winter,Black,1,28.0,0.008455635,Weapon,Manhattan,24,15,1,1,0,0,0,0,1
0,1,Winter,Black,1,30.0,0.18093944,Weapon,Manhattan,25,16,1,0,0,0,0,0,1
0,1,Winter,Black,1,34.0,0.52590704,Weapon,Manhattan,25,16,1,0,0,0,0,0,1
0,1,Winter,Black,1,30.0,0.18093944,Weapon,Manhattan,25,16,1,0,0,0,0,0,1
0,1,Winter,Black,0,45.0,1.474568,Violence,Manhattan,25,16,0,0,0,0,0,0,0
0,1,Winter,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,41,24,0,1,1,0,0,0,0
0,1,Winter,Black,1,25.0,-0.25027007,Property/Theft,Bronx,45,28,0,1,0,0,0,0,0
0,1,Winter,Black,1,22.0,-0.5089958,Weapon,Bronx,47,30,1,1,0,0,0,0,1
1,1,Winter,White,1,34.0,0.52590704,Violence,Brooklyn,61,36,1,1,0,0,1,0,0
0,1,Winter,Black,1,18.0,-0.8539634,Property/Theft,Brooklyn,67,40,1,0,0,0,1,0,0
0,1,Winter,Black,1,18.0,-0.8539634,Property/Theft,Brooklyn,67,40,1,0,0,0,1,0,0
0,1,Winter,Black,1,18.0,-0.8539634,Property/Theft,Brooklyn,67,40,1,0,0,0,1,0,0
1,1,Winter,White Hispanic,1,16.0,-1.0264472,Weapon,Brooklyn,76,48,1,1,1,1,0,1,1
0,1,Winter,White Hispanic,1,16.0,-1.0264472,Weapon,Brooklyn,90,56,1,1,0,0,1,0,1
0,1,Winter,White Hispanic,1,18.0,-0.8539634,Weapon,Brooklyn,90,56,1,1,1,0,0,0,1
0,1,Winter,White Hispanic,1,20.0,-0.6814796,Weapon,Brooklyn,90,56,1,0,0,0,0,0,1
0,1,Winter,Black,1,23.0,-0.42275387,Property/Theft,Queens,102,60,0,0,0,0,0,0,0
1,1,Winter,White Hispanic,1,44.0,1.388326,Property/Theft,Queens,102,60,0,1,0,0,0,0,0
1,1,Winter,Black,1,29.0,0.094697535,Property/Theft,Queens,103,61,1,1,0,0,0,0,0
1,1,Winter,Other,1,46.0,1.5608099,Property/Theft,Queens,106,64,0,1,0,0,0,0,0
1,1,Winter,Black,1,24.0,-0.33651197,Other,Queens,110,68,0,0,0,0,0,0,1
1,1,Winter,White Hispanic,1,39.0,0.95711654,Property/Theft,Queens,112,70,1,1,0,0,0,0,0
0,1,Winter,Black,1,17.0,-0.9402053,Weapon,Queens,113,71,1,0,0,0,1,0,0
1,1,Winter,Black,0,16.0,-1.0264472,Violence,Staten Island,121,76,0,0,0,0,0,0,0
0,1,Winter,Black,1,35.0,0.61214894,Property/Theft,Staten Island,123,78,0,0,0,0,0,0,0
1,1,Winter,Black,1,45.0,1.474568,Property/Theft,Manhattan,1,1,0,1,0,0,0,0,0
1,1,Winter,Black,1,17.0,-0.9402053,Property/Theft,Manhattan,32,20,0,1,0,0,1,0,1
0,1,Winter,Black Hispanic,1,35.0,0.61214894,Other,Bronx,44,27,0,0,0,0,0,0,1
0,1,Winter,White Hispanic,1,28.0,0.008455635,Other,Bronx,44,27,0,0,0,0,0,0,1
0,1,Winter,White Hispanic,1,30.0,0.18093944,Weapon,Brooklyn,83,53,1,0,0,0,1,0,0
1,1,Winter,Black,1,36.0,0.69839084,Other,Brooklyn,88,55,0,1,0,0,0,0,0
1,1,Winter,White Hispanic,1,30.0,0.18093944,Other,Queens,115,73,0,1,0,0,0,0,0
1,1,Winter,White Hispanic,0,26.0,-0.16402817,Property/Theft,Manhattan,1,1,0,1,0,0,0,0,0
1,1,Winter,Black Hispanic,1,24.0,-0.33651197,Property/Theft,Manhattan,1,1,0,1,0,0,0,0,0
1,1,Winter,Black Hispanic,0,41.0,1.1296004,Property/Theft,Manhattan,1,1,0,1,0,0,0,0,0
0,1,Winter,Black,1,12.0,-1.3714148,Property/Theft,Bronx,42,25,1,0,0,0,0,0,0
1,1,Winter,White Hispanic,1,61.0,2.8544383,Violence,Brooklyn,60,35,1,1,0,0,1,0,0
0,1,Winter,White Hispanic,1,41.0,1.1296004,Weapon,Brooklyn,73,46,1,0,0,0,0,0,1
0,1,Winter,Black,1,22.0,-0.5089958,Property/Theft,Brooklyn,76,48,0,0,0,0,0,0,0
0,1,Winter,Black,1,34.0,0.52590704,Property/Theft,Queens,106,64,0,0,0,0,0,0,1
0,1,Winter,Other,1,30.0,0.18093944,Weapon,Queens,106,64,0,0,0,0,0,0,0
0,1,Winter,Black,0,20.0,-0.6814796,Violence,Queens,109,67,0,0,0,0,0,0,0
0,1,Winter,Other,0,49.0,1.8195356,Violence,Queens,110,68,0,0,0,0,0,0,0
0,1,Winter,Other,0,34.0,0.52590704,Violence,Queens,110,68,0,0,0,0,0,0,0
0,1,Winter,White,1,54.0,2.250745,Property/Theft,Manhattan,7,4,1,1,0,0,0,0,0
0,1,Winter,White Hispanic,1,30.0,0.18093944,Weapon,Manhattan,10,6,0,0,0,0,0,0,0
1,1,Winter,Black,1,23.0,-0.42275387,Weapon,Manhattan,25,16,1,1,1,1,0,0,1
1,1,Winter,Black,1,15.0,-1.1126891,Weapon,Manhattan,26,17,1,1,1,1,0,0,1
1,1,Winter,White Hispanic,1,53.0,2.164503,Property/Theft,Manhattan,32,20,0,1,0,0,0,0,0
0,1,Winter,Black,1,18.0,-0.8539634,Weapon,Bronx,42,25,1,1,0,0,1,0,1
0,1,Winter,Black,1,32.0,0.35342324,Weapon,Bronx,42,25,1,0,1,0,0,1,1
0,1,Winter,Black Hispanic,1,22.0,-0.5089958,Weapon,Bronx,44,27,1,0,0,0,0,0,1
0,1,Winter,Black,1,26.0,-0.16402817,Weapon,Bronx,44,27,1,0,0,0,0,0,1
0,1,Winter,Black,1,17.0,-0.9402053,Weapon,Bronx,44,27,1,1,1,0,0,0,1
1,1,Winter,Black,1,29.0,0.094697535,Weapon,Bronx,47,30,1,1,1,1,1,0,1
0,1,Winter,Black,1,25.0,-0.25027007,Property/Theft,Bronx,49,32,1,0,0,0,1,0,0
0,1,Winter,White Hispanic,1,15.0,-1.1126891,Other,Bronx,50,33,0,0,0,0,0,0,1
0,1,Winter,Black,1,15.0,-1.1126891,Weapon,Brooklyn,61,36,1,1,0,0,0,0,1
0,1,Winter,Other,1,16.0,-1.0264472,Violence,Brooklyn,62,37,0,0,0,0,0,0,0
0,1,Winter,White Hispanic,1,13.0,-1.2851729,Violence,Queens,114,72,0,0,0,0,0,0,0
0,1,Winter,White,0,14.0,-1.198931,Violence,Queens,114,72,0,0,0,0,0,0,0
1,1,Winter,Black,1,64.0,3.1131642,Property/Theft,Manhattan,7,4,1,1,0,0,0,0,0
0,1,Winter,Black,1,33.0,0.43966514,Weapon,Bronx,49,32,0,0,0,0,0,0,0
0,1,Winter,Black,1,40.0,1.0433584,Weapon,Bronx,49,32,0,0,0,0,0,0,0
0,1,Winter,Black,1,50.0,1.9057775,Weapon,Bronx,49,32,0,0,0,0,0,0,0
0,1,Winter,White Hispanic,1,34.0,0.52590704,Violence,Bronx,50,33,0,0,0,0,0,0,1
0,1,Winter,Black Hispanic,1,18.0,-0.8539634,Weapon,Manhattan,24,15,1,0,0,0,0,1,1
0,1,Winter,Black,1,30.0,0.18093944,Weapon,Bronx,46,29,1,0,0,0,0,0,1
1,1,Winter,Black,1,21.0,-0.5952377,Violence,Bronx,46,29,1,1,0,0,1,0,0
0,1,Winter,Black,1,18.0,-0.8539634,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,1,Winter,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,46,29,1,0,1,0,0,0,1
0,1,Winter,White Hispanic,1,20.0,-0.6814796,Property/Theft,Bronx,48,31,1,1,0,0,1,0,1
0,1,Winter,White Hispanic,1,35.0,0.61214894,Weapon,Bronx,48,31,0,1,1,0,0,0,1
0,1,Winter,Black,1,22.0,-0.5089958,Weapon,Bronx,52,34,1,1,0,0,0,0,1
0,1,Winter,Black Hispanic,1,18.0,-0.8539634,Weapon,Bronx,52,34,1,0,0,0,0,0,1
0,1,Winter,Black Hispanic,1,36.0,0.69839084,Weapon,Brooklyn,83,53,1,0,0,0,0,0,1
0,1,Winter,White Hispanic,0,21.0,-0.5952377,Weapon,Brooklyn,83,53,1,0,0,0,0,0,1
1,1,Winter,White Hispanic,1,36.0,0.69839084,Weapon,Brooklyn,83,53,1,0,0,0,0,0,1
1,1,Winter,White Hispanic,1,45.0,1.474568,Property/Theft,Queens,108,66,0,1,0,0,0,0,0
0,1,Winter,Black,1,23.0,-0.42275387,Property/Theft,Manhattan,7,4,0,0,0,0,0,0,0
0,1,Winter,White,0,79.0,4.4067926,Violence,Manhattan,19,11,1,1,0,0,0,0,0
0,1,Winter,Black Hispanic,1,18.0,-0.8539634,Property/Theft,Bronx,44,27,0,0,0,0,0,0,0
0,1,Winter,Black,1,30.0,0.18093944,Property/Theft,Bronx,48,31,1,0,0,0,1,0,0
0,1,Winter,White Hispanic,1,30.0,0.18093944,Other,Bronx,52,34,1,1,0,0,0,0,1
0,1,Winter,Black,1,16.0,-1.0264472,Weapon,Bronx,52,34,1,1,0,0,0,1,1
0,1,Winter,White Hispanic,1,18.0,-0.8539634,Weapon,Bronx,52,34,1,1,1,0,0,0,1
0,1,Winter,Black,1,19.0,-0.7677215,Weapon,Brooklyn,75,47,1,1,0,0,0,0,1
0,1,Winter,Black Hispanic,1,32.0,0.35342324,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,1,Winter,Black,1,22.0,-0.5089958,Weapon,Brooklyn,75,47,1,0,0,0,0,0,1
0,1,Winter,Black,1,37.0,0.78463274,Weapon,Brooklyn,77,49,1,0,0,0,0,0,0
1,1,Winter,Black,0,53.0,2.164503,Trespass,Brooklyn,79,51,1,1,0,0,0,0,1
1,1,Winter,White Hispanic,1,31.0,0.26718134,Weapon,Brooklyn,94,57,1,0,0,0,1,0,0
1,1,Winter,Black,1,17.0,-0.9402053,Other,Queens,110,68,1,1,0,0,1,0,0
0,1,Winter,Black Hispanic,1,17.0,-0.9402053,Other,Queens,111,69,1,0,0,0,0,0,0
1,1,Winter,Other,1,15.0,-1.1126891,Property/Theft,Brooklyn,66,39,0,1,0,0,0,0,0
1,1,Winter,Black,1,44.0,1.388326,Property/Theft,Manhattan,1,1,0,1,0,0,0,0,0
1,1,Winter,White,1,35.0,0.61214894,Property/Theft,Manhattan,1,1,0,1,0,0,0,0,0
1,1,Winter,Black,1,48.0,1.7332937,Other,Manhattan,23,14,0,1,0,0,0,0,0
1,1,Winter,Black,1,18.0,-0.8539634,Weapon,Manhattan,23,14,1,1,1,1,0,0,1
0,1,Winter,Black,1,18.0,-0.8539634,Weapon,Manhattan,25,16,1,0,0,0,0,0,1
1,1,Winter,Black,1,20.0,-0.6814796,Weapon,Manhattan,25,16,1,1,1,1,0,0,1
0,1,Winter,White Hispanic,1,25.0,-0.25027007,Weapon,Manhattan,28,18,1,1,0,0,0,0,1
1,1,Winter,Black,1,36.0,0.69839084,Weapon,Bronx,44,27,1,0,0,0,1,0,0
0,1,Winter,Black Hispanic,1,32.0,0.35342324,Property/Theft,Bronx,46,29,1,0,1,0,0,1,0
0,1,Winter,Black Hispanic,1,20.0,-0.6814796,Weapon,Bronx,46,29,1,1,1,0,0,0,1
0,1,Winter,Black,1,20.0,-0.6814796,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,1,Winter,White Hispanic,1,18.0,-0.8539634,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,1,Winter,Black,1,16.0,-1.0264472,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,1,Winter,Black,1,25.0,-0.25027007,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,1,Winter,Black,1,20.0,-0.6814796,Weapon,Bronx,46,29,1,1,1,0,0,0,1
0,1,Winter,Black,1,20.0,-0.6814796,Weapon,Bronx,47,30,1,0,0,0,0,0,1
0,1,Winter,Black,1,20.0,-0.6814796,Property/Theft,Bronx,52,34,1,0,0,0,0,0,0
1,1,Winter,Black,0,26.0,-0.16402817,Violence,Brooklyn,63,38,1,1,0,0,1,0,0
0,1,Winter,White,1,25.0,-0.25027007,Property/Theft,Brooklyn,70,43,0,0,0,0,0,0,0
1,1,Winter,Black,0,19.0,-0.7677215,Property/Theft,Brooklyn,72,45,0,1,0,0,0,0,0
1,1,Winter,Black,0,18.0,-0.8539634,Property/Theft,Brooklyn,72,45,0,1,0,0,0,0,0
1,1,Winter,Black,1,40.0,1.0433584,Trespass,Brooklyn,73,46,1,1,0,0,0,0,1
0,1,Winter,Black,1,17.0,-0.9402053,Weapon,Queens,103,61,1,0,0,0,0,0,1
0,1,Winter,Black,1,37.0,0.78463274,Weapon,Queens,103,61,1,1,0,0,0,0,1
0,1,Winter,Black,1,28.0,0.008455635,Other,Queens,113,71,1,0,0,0,0,0,1
0,1,Winter,Black,1,27.0,-0.07778627,Weapon,Queens,113,71,1,0,0,0,0,0,1
0,1,Winter,Black,1,18.0,-0.8539634,Weapon,Queens,113,71,1,0,0,0,0,0,1
0,1,Winter,White,1,63.0,3.0269222,Property/Theft,Staten Island,122,77,0,0,0,0,0,0,0
0,1,Winter,White,1,53.0,2.164503,Property/Theft,Manhattan,1,1,0,1,0,0,0,0,0
0,1,Winter,White,1,65.0,3.199406,Property/Theft,Manhattan,19,11,0,0,0,0,0,0,0
0,1,Winter,Black,1,19.0,-0.7677215,Weapon,Manhattan,23,14,1,0,0,0,0,0,1
0,1,Winter,Black Hispanic,1,29.0,0.094697535,Weapon,Manhattan,23,14,1,0,0,0,0,0,1
0,1,Winter,Black,1,20.0,-0.6814796,Weapon,Manhattan,23,14,1,0,0,0,0,0,1
0,1,Winter,Black,1,25.0,-0.25027007,Weapon,Manhattan,23,14,1,0,0,0,0,0,1
0,1,Winter,Black,1,23.0,-0.42275387,Weapon,Manhattan,25,16,1,0,0,0,0,0,1
0,1,Winter,Black Hispanic,1,22.0,-0.5089958,Trespass,Manhattan,26,17,0,0,0,0,0,0,1
0,1,Winter,Black Hispanic,1,21.0,-0.5952377,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
1,1,Winter,White Hispanic,1,27.0,-0.07778627,Violence,Manhattan,34,22,1,1,0,0,0,0,0
0,1,Winter,Black,1,18.0,-0.8539634,Weapon,Bronx,40,23,1,1,0,0,0,0,1
0,1,Winter,Black Hispanic,1,17.0,-0.9402053,Other,Bronx,40,23,0,1,0,0,0,0,1
0,1,Winter,White Hispanic,1,39.0,0.95711654,Property/Theft,Bronx,42,25,0,0,0,0,0,0,0
0,1,Winter,Black,1,16.0,-1.0264472,Violence,Bronx,43,26,0,0,0,0,0,0,0
0,1,Winter,Black,1,15.0,-1.1126891,Violence,Bronx,43,26,0,0,0,0,0,0,0
0,1,Winter,Black,0,14.0,-1.198931,Violence,Bronx,43,26,0,0,0,0,0,0,0
0,1,Winter,White Hispanic,0,14.0,-1.198931,Violence,Bronx,43,26,0,0,0,0,0,0,0
1,1,Winter,Black,1,16.0,-1.0264472,Violence,Bronx,43,26,0,0,0,0,0,0,0
0,1,Winter,Black,1,37.0,0.78463274,Weapon,Bronx,44,27,1,0,0,0,0,0,1
0,1,Winter,Black,1,21.0,-0.5952377,Weapon,Bronx,44,27,1,0,0,0,0,0,1
0,1,Winter,Black,1,27.0,-0.07778627,Weapon,Bronx,44,27,1,0,1,0,0,0,1
0,1,Winter,White Hispanic,1,57.0,2.5094707,Weapon,Bronx,44,27,1,0,0,0,0,0,1
1,1,Winter,White Hispanic,1,18.0,-0.8539634,Property/Theft,Bronx,46,29,1,1,0,0,1,0,0
0,1,Winter,Black Hispanic,1,16.0,-1.0264472,Property/Theft,Bronx,46,29,1,1,0,0,1,0,0
0,1,Winter,Black,1,19.0,-0.7677215,Weapon,Brooklyn,67,40,1,1,1,1,0,0,0
0,1,Winter,Black,1,40.0,1.0433584,Weapon,Brooklyn,67,40,1,1,0,0,1,0,0
0,1,Winter,Black,1,32.0,0.35342324,Weapon,Brooklyn,73,46,1,0,0,0,1,0,0
0,1,Winter,Black,1,13.0,-1.2851729,Property/Theft,Brooklyn,75,47,1,1,1,0,1,0,1
0,1,Winter,Black,1,50.0,1.9057775,Violence,Brooklyn,76,48,0,0,0,0,0,0,0
0,1,Winter,Black Hispanic,1,25.0,-0.25027007,Weapon,Brooklyn,94,57,1,0,0,0,1,0,0
1,1,Winter,Black,1,19.0,-0.7677215,Property/Theft,Brooklyn,94,57,1,1,1,1,0,0,0
1,1,Winter,White Hispanic,1,44.0,1.388326,Other,Staten Island,122,77,1,1,0,0,0,1,0
1,1,Winter,Black,1,32.0,0.35342324,Property/Theft,Manhattan,17,9,0,1,0,0,0,0,0
0,1,Winter,Black,1,32.0,0.35342324,Other,Manhattan,32,20,0,1,0,0,0,0,0
0,1,Winter,Black,1,16.0,-1.0264472,Weapon,Bronx,40,23,1,0,0,0,0,0,1
1,1,Winter,Black,1,14.0,-1.198931,Property/Theft,Bronx,40,23,0,1,0,0,0,0,1
1,1,Winter,Black,1,32.0,0.35342324,Property/Theft,Bronx,40,23,0,0,0,0,0,0,0
1,1,Winter,Black,1,56.0,2.423229,Violence,Brooklyn,84,54,1,0,0,0,0,0,0
1,1,Winter,Black,1,15.0,-1.1126891,Other,Queens,106,64,1,0,0,0,0,0,0
1,1,Winter,Other,1,15.0,-1.1126891,Other,Queens,106,64,1,0,0,0,0,0,0
0,1,Winter,White Hispanic,1,43.0,1.3020842,Property/Theft,Queens,110,68,1,0,0,0,1,0,1
1,1,Winter,Black,1,16.0,-1.0264472,Property/Theft,Queens,112,70,0,1,0,0,0,0,0
1,1,Winter,White,1,20.0,-0.6814796,Property/Theft,Queens,112,70,0,1,0,0,0,0,0
0,1,Winter,Black,1,21.0,-0.5952377,Property/Theft,Manhattan,18,10,0,0,0,0,0,0,0
0,1,Winter,Black,1,28.0,0.008455635,Property/Theft,Manhattan,18,10,0,0,0,0,0,0,0
0,1,Winter,White Hispanic,1,31.0,0.26718134,Property/Theft,Manhattan,18,10,0,0,0,0,0,0,1
0,1,Winter,Black,1,20.0,-0.6814796,Weapon,Manhattan,23,14,1,1,1,0,0,0,1
0,1,Winter,Black,1,20.0,-0.6814796,Weapon,Manhattan,28,18,1,0,0,0,0,0,1
1,1,Winter,White Hispanic,1,44.0,1.388326,Property/Theft,Manhattan,32,20,0,0,0,0,0,0,0
0,1,Winter,White,1,20.0,-0.6814796,Weapon,Manhattan,34,22,1,0,0,0,0,0,1
0,1,Winter,Black,1,25.0,-0.25027007,Weapon,Bronx,42,25,1,0,0,0,0,0,1
0,1,Winter,Black Hispanic,1,54.0,2.250745,Property/Theft,Bronx,44,27,1,0,0,0,1,0,0
0,1,Winter,Black,1,35.0,0.61214894,Weapon,Bronx,44,27,1,1,0,0,0,0,1
0,1,Winter,Black,1,35.0,0.61214894,Other,Bronx,44,27,1,0,0,0,1,0,0
0,1,Winter,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,44,27,1,1,0,0,0,0,0
0,1,Winter,Black,1,25.0,-0.25027007,Weapon,Bronx,46,29,0,0,0,0,0,0,1
0,1,Winter,White Hispanic,1,35.0,0.61214894,Weapon,Bronx,46,29,1,0,0,0,0,0,1
0,1,Winter,White Hispanic,1,25.0,-0.25027007,Weapon,Bronx,46,29,1,1,1,0,0,0,1
0,1,Winter,Black,1,18.0,-0.8539634,Weapon,Bronx,47,30,1,1,0,0,0,0,1
0,1,Winter,White Hispanic,1,18.0,-0.8539634,Weapon,Bronx,48,31,1,1,0,1,0,0,1
0,1,Winter,Black,1,28.0,0.008455635,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,1,Winter,Black,1,17.0,-0.9402053,Weapon,Bronx,48,31,1,1,1,0,0,0,1
0,1,Winter,Black,1,30.0,0.18093944,Weapon,Bronx,48,31,1,1,0,0,0,0,1
0,1,Winter,Black,1,22.0,-0.5089958,Weapon,Bronx,48,31,1,0,0,0,0,0,1
0,1,Winter,Black,1,27.0,-0.07778627,Weapon,Bronx,48,31,1,0,0,0,0,0,1
